34.0625, -96.3125	0.39509031828703695	0.39509031828703706
33.9375, -96.3125	0.10515405092592592	0.10515502247997473
34.5625, -96.6875	0.0014853645833333331	0.001485364583333333
34.4375, -96.6875	0.25012135416666664	0.2501213541666667
34.4375, -96.5625	6.461631944444443E-4	6.516978130351882E-4
34.6875, -96.8125	0.001029565972222222	0.001029565972228007
14	0.002059131944450229	0.0020626316677300003
13	0.0015459722222222222	0.0015459722388378194
34.3125, -96.4375	0.0	6.176762266081056E-108
12	0.006579333073234486	0.006586240705298887
11	0.5068289490386322	0.5068380613035366
10	0.5081359223110162	0.5081844508471567
34.1875, -96.4375	0.4232546875	0.42325468750000006
34.3125, -96.5625	0.0	0.0
34.1875, -96.3125	4.4875E-4	4.4875079000119937E-4
34.5625, -96.8125	7.72986111111111E-4	7.729861111111112E-4
34.1875, -96.5625	0.0015607638888888887	0.0016224452787537789
9	0.5081844508471567	0.5082019208995826
8	0.5113851300672253	0.5115284390354513
7	6.176762266081056E-108	2.6515675894896626E-68
6	0.5115284390354513	0.5116845676419873
5	1.3581939426419873	1.3583934334719967
4	1.3992167594217952	1.4009870420937378
3	0.21082010672621943	0.2108752298277999
2	1.6118622719215376	1.6145202873733373
1	2.404700923947411	2.4064992578799873
33.9375, -96.4375	2.5340277777777774E-4	2.5763054254102064E-4
34.0625, -96.4375	0.01952037037037037	0.020405454789426798
