34.0625, -96.3125	0.6845938160923546	0.6845938160923547
33.9375, -96.3125	0.09839407396664457	0.09839583179170197
34.5625, -96.6875	0.00131318916403461	0.0013136301525269653
34.4375, -96.6875	0.007883237940658254	0.007883237940658254
34.4375, -96.5625	0.006839978712503511	0.006857867853336563
34.6875, -96.8125	0.0	0.0
14	0.015476701388888889	0.015566400084431354
13	0.00814185774955613	0.008235108641179746
34.3125, -96.4375	0.0	2.6407166832759177E-130
12	0.04272080388077012	0.04286925560612013
11	0.511125794957972	0.5113252306211653
10	0.5211278767064428	0.5215679047095825
34.1875, -96.4375	0.25869006656482024	0.2586900665648202
34.3125, -96.5625	0.0	4.517404416549617E-262
34.1875, -96.3125	0.0	3.738702032826328E-25
34.5625, -96.8125	0.00679788461686105	0.0068233881997505135
34.1875, -96.5625	0.009256543504598412	0.009270339268543188
9	0.5215679047095825	0.5217250323778441
8	0.5332023698084555	0.5333939039394243
7	2.6407166832759177E-130	1.4062922470293355E-62
6	0.5333939039394243	0.5335845726049304
5	1.3259670378827082	1.3261935494129664
4	1.33593774800084	1.3361756745683935
3	0.20150278597646354	0.20154085499489435
2	1.5377165295632877	1.5381046561456095
1	2.279460836701165	2.279717001625065
33.9375, -96.4375	0.004269358130926598	0.0042867983193698
34.0625, -96.4375	0.00932245008197035	0.009383315336510694
