34.0625, -96.3125	0.30475626157407404	0.31285310534367267
33.9375, -96.3125	0.10560607060185186	0.10560614990354938
34.5625, -96.6875	0.0	1.0188210611853546E-195
34.4375, -96.6875	0.25012135416666664	0.25012135416666664
34.4375, -96.5625	3.384664351851852E-4	3.5053911041288535E-4
34.6875, -96.8125	0.0	1.0657811426332058E-65
14	1.0657811426332058E-65	1.4783201363640752E-11
13	1.7158095147438696E-45	1.7628931637502822E-16
34.3125, -96.4375	0.0	7.099623633456965E-140
12	1.4783377652957128E-11	5.492913265954479E-11
11	0.5002427083882623	0.5002427085933995
10	0.5009317141389976	0.5009870241942401
34.1875, -96.4375	0.4232546875	0.42325468749999995
34.3125, -96.5625	0.0	7.719337055990159E-150
34.1875, -96.3125	0.0	7.038077380631262E-64
34.5625, -96.8125	0.0	1.7158095147438696E-45
34.1875, -96.5625	2.6909722222222222E-5	2.691018855694525E-5
9	0.5009870241942401	0.5010031710411097
8	0.5010569909518888	0.5010745157714807
7	7.099623633456965E-140	1.522699288453273E-81
6	0.5010745157714807	0.5010932872265905
5	1.3476026622265906	1.3476268801191367
4	1.4491234370948136	1.4524828050250076
3	0.21121222050540123	0.2112863030204961
2	1.6637691080455037	1.6687357017983837
1	2.2863450687161304	2.302155100033187
33.9375, -96.4375	0.0	9.91801074939311E-66
34.0625, -96.4375	0.0498	0.05169655697567686
