34.0625, -96.3125	0.42038385416666657	0.42075536152935256
33.9375, -96.3125	0.11348072916666666	0.11348072916666666
34.5625, -96.6875	0.34452640625	0.34459593290618273
34.4375, -96.6875	0.25012135416666664	0.2503334803147906
34.4375, -96.5625	0.11809401620370369	0.1183330148851423
34.6875, -96.8125	0.1584203125	0.1584203125000137
14	0.3168406250000137	0.31750495842195925
13	0.5306788529236173	0.5463139637331602
34.3125, -96.4375	0.0821628125	0.08133314487983542
12	1.552941261311302	1.566022366484207
11	2.0664772009656645	2.2428985771943633
10	2.4793256082832094	3.3261040165200106
34.1875, -96.4375	0.4232546875	0.423254806757984
34.3125, -96.5625	0.25142632523148145	0.25142632523148145
34.1875, -96.3125	0.06606597222222221	0.06611104940306911
34.5625, -96.8125	0.2640391724537037	0.2666396804699136
34.1875, -96.5625	0.12835937499999997	0.1283600677713605
9	3.8289566669829735	4.180153181641662
8	4.436872624413023	4.926642958513393
7	0.1634959573798354	0.1729042583936054
6	5.099547216906998	5.674897925527784
5	6.521407419785768	7.603547282250912
4	8.470037299499898	11.1691007937579
3	0.4287543933419662	0.6465933580910181
2	11.815694151848918	18.13500898310529
1	18.976148198801308	23.810230054320037
33.9375, -96.4375	0.10072760416666666	0.1010653308419662
34.0625, -96.4375	0.3665833333333333	0.36772966229036186
