34.0625, -96.3125	0.42038385416666657	0.4206488518166586
33.9375, -96.3125	0.11348072916666666	0.11348072916666666
34.5625, -96.6875	0.34710625	0.3474566454969827
34.4375, -96.6875	0.25012135416666664	0.2502875771503138
34.4375, -96.5625	0.11717092592592593	0.11741340357962672
34.6875, -96.8125	0.10926684027777779	0.10958733761982647
14	0.21885417789760425	0.22436725448887276
13	0.5196511933365322	0.5386849915001031
34.3125, -96.4375	0.0821628125	0.0812999324515918
12	1.4576151414859586	1.4741770215194
11	1.9745859528363807	2.1462800725340716
10	2.380864402039624	3.2351744426124505
34.1875, -96.4375	0.4232546875	0.4232548614859057
34.3125, -96.5625	0.25142632523148145	0.25142632586432834
34.1875, -96.3125	0.06606597222222221	0.06615869135362701
34.5625, -96.8125	0.25824177662037034	0.26140941671616186
34.1875, -96.5625	0.12835937499999997	0.12836200436101847
9	3.7380270937082605	4.124293411269697
8	4.381014790630715	4.905966698239551
7	0.1634627449515918	0.17844812514815916
6	5.08441482338771	5.705539801445234
5	6.5520493504311395	7.695562288396541
4	8.562004971480633	11.257819493427338
3	0.4287931470683963	0.6485696987333937
2	11.90638919216073	17.936075851568646
1	18.77710855755197	23.23075010323052
33.9375, -96.4375	0.10072760416666666	0.10110408456839631
34.0625, -96.4375	0.3665833333333333	0.3676346861749098
