34.0625, -96.3125	0.42038385416666657	0.4203838541666666
33.9375, -96.3125	0.11348072916666666	0.11348072916666667
34.5625, -96.6875	0.3146627604166667	0.3146881733494095
34.4375, -96.6875	0.25012135416666664	0.2501213541666667
34.4375, -96.5625	0.1422174421296296	0.1422119075110389
34.6875, -96.8125	0.1584203125	0.1584203125
14	0.316840625	0.316840625
13	0.37013151620370366	0.3701315162037037
34.3125, -96.4375	7.330729166666667E-4	7.330729166666668E-4
12	1.3163230749697798	1.3167972440508942
11	1.8170399523842276	1.8176774729588758
10	2.1021068225995445	2.1032870808182667
34.1875, -96.4375	0.4232546875	0.42325468750000006
34.3125, -96.5625	0.0020365277777777773	0.0020365277777777773
34.1875, -96.3125	0.06897453703703703	0.06896506804863689
34.5625, -96.8125	0.18506575810185183	0.18506575810185186
34.1875, -96.5625	0.12835937499999997	0.12835937499999997
9	2.1073601363738224	2.1077934092947634
8	2.3645121592947635	2.3649836363429446
7	0.0014661458333333336	0.0014661458333333336
6	2.3664497821762778	2.3669220799220647
5	3.213431454922065	3.2139951545762937
4	4.0851014263286345	4.085513227591504
3	0.38100974736866344	0.3818124536643154
2	4.467325681255819	4.468934113477566
1	5.309701821810899	5.310747150488196
33.9375, -96.4375	0.07682327546296297	0.07722501357236713
34.0625, -96.4375	0.3665833333333333	0.3665833333333333
